VelocityX,VelocityY,PositionX,PositionY
-0.0025878,-0.00196401,-0.00283386,-0.00125757
-0.00256796,-0.00199314,-0.00289831,-0.00130703
-0.00254793,-0.00202197,-0.00296226,-0.00135723
-0.00252841,-0.00205069,-0.00302571,-0.00140813
-0.00250933,-0.00208008,-0.00308868,-0.00145976
-0.00249013,-0.00211039,-0.00315118,-0.00151214
-0.00247039,-0.00214154,-0.00321319,-0.00156528
-0.00244984,-0.00217336,-0.0032747,-0.00161921
-0.0024283,-0.0022057,-0.00333568,-0.00167395
-0.00240563,-0.0022384,-0.00339611,-0.0017295
-0.00238165,-0.00227138,-0.00345596,-0.00178587
-0.0023559,-0.0023044,-0.00351519,-0.00184307
-0.00232813,-0.0023365,-0.00357376,-0.00190109
-0.00229919,-0.00236685,-0.0036316,-0.00195989
-0.00226999,-0.0023957,-0.00368872,-0.00201943
-0.00224073,-0.00242347,-0.0037451,-0.00207968
-0.00221143,-0.00245031,-0.00380075,-0.00214061
-0.00218225,-0.00247628,-0.00385567,-0.00220219
-0.00215334,-0.00250154,-0.00390987,-0.00226442
-0.00212485,-0.00252629,-0.00396334,-0.00232727
-0.00209687,-0.00255092,-0.00401611,-0.00239073
-0.00206914,-0.00257591,-0.00406818,-0.00245482
-0.00204093,-0.00260126,-0.00411956,-0.00251953
-0.00201212,-0.00262621,-0.00417023,-0.00258488
-0.00198341,-0.00265065,-0.00422017,-0.00265084
-0.00195501,-0.00267512,-0.0042694,-0.00271741
-0.00192665,-0.0027,-0.00431792,-0.0027846
-0.00189804,-0.0027254,-0.00436573,-0.00285241
-0.00186892,-0.00275132,-0.00441282,-0.00292087
-0.00183907,-0.00277771,-0.00445918,-0.00298998
-0.00180836,-0.00280454,-0.00450478,-0.00305975
-0.00177659,-0.00283194,-0.0045496,-0.0031302
-0.00174306,-0.00285998,-0.00459361,-0.00320135
-0.00170698,-0.00288779,-0.00463675,-0.0032732
-0.00166872,-0.00291419,-0.00467896,-0.00334574
-0.001629,-0.00293887,-0.00472018,-0.00341891
-0.00158819,-0.00296184,-0.00476041,-0.00349268
-0.00154649,-0.00298299,-0.00479959,-0.003567
-0.00150422,-0.00300217,-0.00483773,-0.00364183
-0.00146175,-0.0030193,-0.0048748,-0.00371711
-0.00141954,-0.0030344,-0.00491082,-0.0037928
-0.00137813,-0.00304775,-0.00494578,-0.00386883
-0.00133772,-0.00306007,-0.00497972,-0.00394518
-0.00129771,-0.00307172,-0.00501267,-0.00402184
-0.00125791,-0.00308212,-0.00504461,-0.00409877
-0.00121896,-0.00309108,-0.00507556,-0.00417594
-0.00118134,-0.00309905,-0.00510556,-0.00425332
-0.00114511,-0.00310652,-0.00513463,-0.00433089
-0.00111022,-0.00311387,-0.00516281,-0.00440865
-0.00107652,-0.00312142,-0.00519014,-0.00448659
-0.00104389,-0.0031294,-0.00521664,-0.00456472
-0.00101228,-0.00313803,-0.00524234,-0.00464306
-0.000981644,-0.00314787,-0.00526725,-0.00472162
-0.000951208,-0.00315966,-0.00529142,-0.00480045
-0.000919717,-0.00317315,-0.00531481,-0.00487961
-0.000886785,-0.00318741,-0.0053374,-0.00495911
-0.000852546,-0.00320207,-0.00535915,-0.00503898
-0.000816958,-0.00321693,-0.00538003,-0.00511921
-0.000779904,-0.00323176,-0.0054,-0.00519982
-0.000741307,-0.00324623,-0.00541903,-0.0052808
-0.000701193,-0.00325996,-0.00543707,-0.00536213
-0.000659784,-0.00327251,-0.00545409,-0.0054438
-0.000617634,-0.00328365,-0.00547006,-0.00552576
-0.000575157,-0.00329388,-0.00548497,-0.00560798
-0.000531834,-0.00330353,-0.00549881,-0.00569045
-0.000487257,-0.00331195,-0.00551156,-0.00577316
-0.000441882,-0.00331855,-0.00552318,-0.00585605
-0.000396245,-0.00332327,-0.00553365,-0.00593908
-0.000350714,-0.0033262,-0.00554299,-0.00602221
-0.000305542,-0.00332751,-0.00555119,-0.00610539
-0.000260915,-0.00332731,-0.00555827,-0.00618859
-0.000217006,-0.00332569,-0.00556423,-0.00627176
-0.000174168,-0.00332269,-0.00556912,-0.00635487
-0.000133018,-0.00331882,-0.00557294,-0.00643789
-9.33841e-05,-0.00331522,-0.00557577,-0.00652082
-5.42821e-05,-0.00331224,-0.00557761,-0.00660366
-1.5242e-05,-0.00330948,-0.00557848,-0.00668643
2.3753e-05,-0.00330673,-0.00557837,-0.00676913
6.2769e-05,-0.00330401,-0.00557729,-0.00685176
0.000101955,-0.00330128,-0.00557524,-0.00693433
0.000141503,-0.00329846,-0.0055722,-0.00701683
0.000181605,-0.00329535,-0.00556816,-0.00709925
0.000222314,-0.0032915,-0.00556312,-0.0071816
0.000263149,-0.00328654,-0.00555705,-0.00726383
0.000303557,-0.00328092,-0.00554996,-0.00734592
0.000343974,-0.00327525,-0.00554187,-0.00742787
0.000385021,-0.00326918,-0.00553276,-0.00750968
0.000426651,-0.00326216,-0.00552262,-0.00759133
0.000468594,-0.00325394,-0.00551143,-0.00767279
0.000510585,-0.00324439,-0.00549919,-0.00775403
0.000552394,-0.00323351,-0.0054859,-0.00783501
0.00059386,-0.0032213,-0.00547157,-0.00791571
0.000634869,-0.00320769,-0.0054562,-0.00799608
0.000675051,-0.00319238,-0.00543982,-0.00807609
0.000713445,-0.0031756,-0.00542245,-0.0081557
0.000749693,-0.0031585,-0.00540415,-0.00823487
0.000784435,-0.00314179,-0.00538497,-0.00831362
0.000818135,-0.00312551,-0.00536493,-0.00839196
0.000850951,-0.00310968,-0.00534406,-0.0084699
0.000883035,-0.00309442,-0.00532238,-0.00854744
0.000914605,-0.00307988,-0.00529991,-0.00862462
0.000945975,-0.00306617,-0.00527665,-0.00870144
0.000977583,-0.00305326,-0.00525261,-0.00877793
0.00100988,-0.00304076,-0.00522777,-0.0088541
0.00104262,-0.00302803,-0.00520212,-0.00892996
0.00107522,-0.00301529,-0.00517564,-0.0090055
0.00110799,-0.00300319,-0.00514836,-0.00908073
0.00114164,-0.00299164,-0.00512024,-0.00915566
0.00117649,-0.00298016,-0.00509127,-0.00923031
0.00121263,-0.00296832,-0.00506142,-0.00930467
0.00125003,-0.00295576,-0.00503064,-0.00937873
0.00128861,-0.00294217,-0.00499892,-0.00945246
0.00132829,-0.00292728,-0.00496621,-0.00952584
0.00136912,-0.00291073,-0.0049325,-0.00959882
0.00141084,-0.00289165,-0.00489776,-0.00967137
0.00145226,-0.0028696,-0.00486196,-0.00974341
0.00149238,-0.00284523,-0.00482514,-0.00981485
0.00153116,-0.00281922,-0.00478734,-0.00988567
0.0015686,-0.00279175,-0.00474858,-0.00995581
0.00160455,-0.00276299,-0.00470891,-0.0100253
0.00163883,-0.00273319,-0.00466836,-0.010094
0.00167133,-0.0027027,-0.00462697,-0.0101619
0.00170206,-0.00267192,-0.00458479,-0.0102291
0.0017313,-0.00264128,-0.00454187,-0.0102955
0.00175959,-0.00261073,-0.00449823,-0.0103612
0.00178683,-0.00257972,-0.00445389,-0.010426
0.00181228,-0.00254846,-0.00440888,-0.0104901
0.00183594,-0.00251784,-0.00436327,-0.0105535
0.00185835,-0.00248829,-0.00431709,-0.010616
0.00187998,-0.00245988,-0.00427035,-0.0106779
0.00190121,-0.0024326,-0.00422309,-0.010739
0.00192235,-0.00240638,-0.00417529,-0.0107995
0.00194367,-0.00238113,-0.00412697,-0.0108594
0.00196549,-0.00235683,-0.00407811,-0.0109186
0.00198846,-0.00233331,-0.0040287,-0.0109772
0.00201306,-0.00230955,-0.00397869,-0.0110352
0.00203867,-0.00228455,-0.00392804,-0.0110927
0.00206444,-0.00225833,-0.00387675,-0.0111495
0.00209018,-0.00223114,-0.00382482,-0.0112056
0.00211581,-0.00220298,-0.00377224,-0.011261
0.00214117,-0.00217379,-0.00371903,-0.0113157
0.00216602,-0.00214358,-0.00366519,-0.0113697
0.00219009,-0.00211244,-0.00361073,-0.0114229
0.00221315,-0.00208068,-0.00355568,-0.0114753
0.00223527,-0.00204878,-0.00350007,-0.0115269
0.00225709,-0.00201681,-0.00344392,-0.0115778
0.00227869,-0.00198404,-0.00338722,-0.0116278
0.00229929,-0.00195027,-0.00332998,-0.011677
0.00231851,-0.00191607,-0.00327225,-0.0117253
0.00233643,-0.0018819,-0.00321406,-0.0117728
0.00235324,-0.00184799,-0.00315543,-0.0118194
0.00236913,-0.00181452,-0.0030964,-0.0118652
0.00238424,-0.00178157,-0.00303697,-0.0119101
0.0023987,-0.00174928,-0.00297718,-0.0119543
0.00241266,-0.00171795,-0.00291704,-0.0119976
0.00242689,-0.00168792,-0.00285655,-0.0120402
0.00244233,-0.00165851,-0.0027957,-0.012082
0.00245889,-0.00162864,-0.00273443,-0.0121231
0.002476,-0.00159799,-0.00267275,-0.0121634
0.00249345,-0.00156654,-0.00261064,-0.012203
0.00251113,-0.00153415,-0.00254808,-0.0122417
0.00252888,-0.00150064,-0.00248508,-0.0122797
0.00254644,-0.00146583,-0.00242163,-0.0123168
0.00256342,-0.00142962,-0.00235776,-0.012353
0.0025793,-0.00139215,-0.00229346,-0.0123883
0.00259381,-0.00135407,-0.00222879,-0.0124226
0.00260753,-0.00131571,-0.00216377,-0.012456
0.00262073,-0.00127649,-0.00209842,-0.0124884
0.00263276,-0.00123605,-0.00203274,-0.0125198
0.00264311,-0.00119473,-0.00196678,-0.0125502
0.00265157,-0.00115294,-0.00190058,-0.0125795
0.00265809,-0.00111106,-0.0018342,-0.0126078
0.00266268,-0.00106938,-0.00176768,-0.0126351
0.00266538,-0.00102817,-0.00170106,-0.0126613
0.00266613,-0.000987698,-0.00163441,-0.0126865
0.00266481,-0.00094857,-0.00156776,-0.0127107
0.00266206,-0.00091173,-0.00150117,-0.0127339
0.00265914,-0.000877173,-0.00143465,-0.0127563
0.00265655,-0.000844153,-0.00136821,-0.0127778
0.00265425,-0.000812362,-0.00130183,-0.0127985
0.00265237,-0.000781711,-0.0012355,-0.0128184
0.00265114,-0.000752044,-0.00116921,-0.0128376
0.00265076,-0.000723099,-0.00110294,-0.012856
0.00265138,-0.000694504,-0.00103667,-0.0128737
0.00265292,-0.000665795,-0.000970372,-0.0128907
0.00265496,-0.000636638,-0.000904024,-0.012907
0.0026571,-0.000607425,-0.000837624,-0.0129225
0.00265989,-0.000578481,-0.000771169,-0.0129374
0.00266385,-0.000549135,-0.00070463,-0.0129515
0.00266865,-0.00051867,-0.000637977,-0.0129648
0.00267376,-0.000486843,-0.000571197,-0.0129774
0.00267878,-0.000453609,-0.000504289,-0.0129892
0.00268339,-0.000418992,-0.000437258,-0.0130001
0.0026873,-0.000383037,-0.00037012,-0.0130101
0.00269025,-0.000345745,-0.000302893,-0.0130192
0.00269176,-0.000307074,-0.000235607,-0.0130274
0.00269101,-0.00026749,-0.000168305,-0.0130346
0.00268793,-0.000228175,-0.000101056,-0.0130408
0.00268333,-0.000189691,-3.39087e-05,-0.013046
0.00267765,-0.000151809,3.31103e-05,-0.0130503
0.00267087,-0.000114482,9.99737e-05,-0.0130536
0.00266305,-7.78433e-05,0.000166654,-0.013056
0.00265434,-4.2041e-05,0.000233126,-0.0130575
0.00264498,-7.16021e-06,0.000299371,-0.0130581
0.00263528,2.68498e-05,0.000365375,-0.0130578
0.00262544,6.0293e-05,0.000431134,-0.0130567
0.00261515,9.35338e-05,0.000496647,-0.0130548
0.00260396,0.000126101,0.000561892,-0.0130521
0.00259236,0.000157317,0.000626845,-0.0130485
0.00258119,0.000187439,0.00069151,-0.0130442
0.00257061,0.00021703,0.000755904,-0.0130391
0.00256057,0.000246464,0.000820041,-0.0130334
0.00255095,0.000275987,0.000883933,-0.0130268
0.00254161,0.000305776,0.000947588,-0.0130196
0.00253246,0.000335982,0.00101101,-0.0130115
0.00252344,0.000366852,0.00107421,-0.0130028
0.00251421,0.000398889,0.00113719,-0.0129932
0.00250371,0.000432123,0.00119992,-0.0129828
0.00249138,0.000465582,0.00126237,-0.0129716
0.00247764,0.000498552,0.00132449,-0.0129595
0.00246284,0.000530998,0.00138625,-0.0129467
0.00244703,0.000562884,0.00144763,-0.012933
0.00243022,0.000594064,0.0015086,-0.0129185
0.00241251,0.000624338,0.00156914,-0.0129033
0.00239412,0.000653503,0.00162923,-0.0128873
0.00237541,0.000681446,0.00168885,-0.0128706
0.00235683,0.000708432,0.001748,-0.0128532
0.00233819,0.000735048,0.00180669,-0.0128352
0.00231885,0.000761035,0.00186491,-0.0128165
0.00229905,0.000785609,0.00192263,-0.0127971
0.00227953,0.000808685,0.00197986,-0.0127772
0.00226074,0.000830573,0.00203661,-0.0127567
0.00224289,0.000851612,0.0020929,-0.0127357
0.00222611,0.000872125,0.00214876,-0.0127141
0.00221048,0.000892405,0.00220421,-0.0126921
0.00219605,0.000912719,0.00225928,-0.0126695
0.00218305,0.000933465,0.00231401,-0.0126464
0.00217142,0.0009556,0.00236843,-0.0126228
0.00216008,0.000979815,0.00242258,-0.0125986
0.00214801,0.00100567,0.00247644,-0.0125738
0.00213506,0.00103262,0.00252998,-0.0125484
0.00212117,0.00106053,0.00258319,-0.0125222
0.00210614,0.00108929,0.00263604,-0.0124953
0.00208972,0.00111874,0.0026885,-0.0124677
0.0020717,0.00114857,0.00274052,-0.0124394
0.00205198,0.00117837,0.00279208,-0.0124103
0.00203072,0.00120767,0.00284312,-0.0123805
0.00200846,0.00123642,0.00289362,-0.0123499
0.00198511,0.00126517,0.00294355,-0.0123187
0.00195989,0.00129374,0.00299287,-0.0122867
0.00193265,0.00132123,0.00304154,-0.012254
0.00190385,0.00134708,0.0030895,-0.0122206
0.00187394,0.00137106,0.00313673,-0.0121866
0.00184333,0.00139306,0.0031832,-0.012152
0.00181238,0.00141303,0.0032289,-0.012117
0.00178144,0.00143094,0.00327382,-0.0120814
0.00175091,0.00144671,0.00331797,-0.0120454
0.0017216,0.00146038,0.00336137,-0.0120091
0.00169425,0.00147291,0.00340405,-0.0119724
0.0016685,0.0014854,0.00344608,-0.0119354
0.00164363,0.001498,0.00348748,-0.0118981
0.0016195,0.0015106,0.00352826,-0.0118605
0.00159612,0.00152333,0.00356845,-0.0118226
0.00157336,0.00153637,0.00360807,-0.0117844
0.001551,0.00154988,0.00364712,-0.0117458
0.00152875,0.00156393,0.00368562,-0.0117069
0.00150629,0.00157836,0.00372356,-0.0116676
0.00148357,0.00159275,0.00376093,-0.0116279
0.00146116,0.00160705,0.00379773,-0.0115879
0.00143913,0.00162205,0.00383399,-0.0115476
0.00141663,0.00163807,0.00386969,-0.0115068
0.00139312,0.00165464,0.00390482,-0.0114657
0.0013685,0.00167131,0.00393935,-0.0114241
0.00134279,0.00168778,0.00397324,-0.0113821
0.00131605,0.00170382,0.00400649,-0.0113397
0.00128832,0.00171922,0.00403905,-0.0112969
0.00125961,0.00173373,0.0040709,-0.0112538
0.00122999,0.0017469,0.00410203,-0.0112102
0.00120016,0.00175813,0.0041324,-0.0111664
0.00117119,0.00176783,0.00416204,-0.0111223
0.00114319,0.00177696,0.00419096,-0.011078
0.00111575,0.00178578,0.0042192,-0.0110335
0.00108879,0.00179429,0.00424675,-0.0109887
0.00106233,0.00180257,0.00427363,-0.0109438
0.00103641,0.00181081,0.00429987,-0.0108986
0.00101091,0.00181924,0.00432546,-0.0108532
0.000985608,0.00182805,0.00435041,-0.0108076
0.000960065,0.00183727,0.00437474,-0.0107618
0.000934039,0.00184635,0.00439841,-0.0107158
0.000908134,0.00185501,0.00442144,-0.0106695
0.000882743,0.00186389,0.00444382,-0.010623
0.000857307,0.00187357,0.00446557,-0.0105763
0.000831264,0.00188391,0.00448669,-0.0105293
0.000804323,0.00189465,0.00450714,-0.0104821
0.000776318,0.00190556,0.0045269,-0.0104346
0.000747147,0.0019164,0.00454595,-0.0103868
0.00071671,0.00192698,0.00456426,-0.0103388
0.000684796,0.0019371,0.00458179,-0.0102905
0.000651077,0.00194615,0.0045985,-0.0102419
0.000615982,0.00195308,0.00461434,-0.0101932
0.000580663,0.00195768,0.0046293,-0.0101443
0.000545639,0.00196053,0.00464338,-0.0100953
0.000510901,0.00196186,0.00465658,-0.0100463
0.000476579,0.00196166,0.00466892,-0.00999721
0.000442928,0.00195995,0.00468041,-0.00994818
0.000410231,0.00195691,0.00469107,-0.00989921
0.000378738,0.00195281,0.00470092,-0.00985033
0.000348535,0.0019481,0.00471,-0.00980157
0.000319303,0.00194314,0.00471835,-0.00975293
0.000290693,0.0019376,0.00472597,-0.00970441
0.000263295,0.00193111,0.00473288,-0.00965605
0.000237784,0.00192432,0.00473913,-0.00960786
0.000213982,0.00191804,0.00474477,-0.00955983
0.000191468,0.00191268,0.00474983,-0.00951195
0.000169864,0.00190845,0.00475435,-0.0094642
0.000148826,0.00190547,0.00475833,-0.00941653
0.000128038,0.00190382,0.00476179,-0.00936892
0.000107175,0.00190363,0.00476473,-0.00932134
8.56877e-05,0.00190509,0.00476715,-0.00927374
6.2588e-05,0.00190788,0.00476901,-0.00922609
3.75267e-05,0.00191084,0.00477028,-0.00917835
1.1132e-05,0.0019133,0.00477089,-0.00913054
-1.62537e-05,0.00191537,0.00477083,-0.00908268
-4.46963e-05,0.00191701,0.00477008,-0.00903478
-7.42241e-05,0.00191801,0.0047686,-0.00898683
-0.000104743,0.00191808,0.00476637,-0.00893888
-0.00013604,0.00191701,0.00476336,-0.00889093
-0.000167792,0.00191469,0.00475956,-0.00884303
-0.000199693,0.00191128,0.00475497,-0.0087952
-0.000231952,0.00190711,0.00474958,-0.00874746
-0.000265005,0.00190167,0.00474337,-0.00869984
-0.00029832,0.00189416,0.00473633,-0.00865238
-0.000330946,0.0018847,0.00472846,-0.00860513
-0.000362478,0.00187379,0.00471978,-0.00855814
-0.000392786,0.00186183,0.00471033,-0.00851144
-0.000421819,0.00184915,0.00470014,-0.00846505
-0.00044956,0.00183603,0.00468924,-0.00841898
-0.00047599,0.00182275,0.00467766,-0.00837325
-0.000501064,0.00180969,0.00466544,-0.00832785
-0.000525023,0.00179757,0.00465261,-0.00828277
-0.000548913,0.00178669,0.00463919,-0.00823797
-0.000573468,0.00177632,0.00462517,-0.00819343
-0.000598425,0.00176582,0.00461052,-0.00814915
-0.000623558,0.00175519,0.00459524,-0.00810514
-0.000648921,0.00174448,0.00457934,-0.00806139
-0.000674611,0.00173358,0.0045628,-0.00801792
-0.000700678,0.00172231,0.00454561,-0.00797471
-0.000727063,0.00171046,0.00452776,-0.0079318
-0.000753522,0.00169782,0.00450926,-0.00788919
-0.000779661,0.00168457,0.00449009,-0.00784691
-0.000805699,0.00167127,0.00447027,-0.00780496
-0.000832378,0.00165767,0.0044498,-0.00776335
-0.00085963,0.00164287,0.00442865,-0.00772208
-0.000886784,0.00162659,0.00440682,-0.0076812
-0.000913368,0.00160893,0.00438432,-0.00764075
-0.000939078,0.00159009,0.00436115,-0.00760076
-0.000963694,0.00157026,0.00433736,-0.00756125
-0.000987033,0.00154965,0.00431297,-0.00752224
-0.00100889,0.00152844,0.00428801,-0.00748376
-0.00102887,0.00150697,0.00426252,-0.00744582
-0.00104679,0.00148621,0.00423657,-0.00740841
-0.00106352,0.00146703,0.00421018,-0.00737151
-0.00108005,0.00144918,0.00418339,-0.00733506
-0.00109654,0.00143223,0.00415618,-0.00729905
-0.00111304,0.00141612,0.00412856,-0.00726345
-0.00112973,0.00140087,0.00410053,-0.00722824
-0.00114689,0.0013864,0.00407208,-0.00719341
-0.00116477,0.00137253,0.00404319,-0.00715892
-0.00118357,0.00135892,0.00401384,-0.00712478
-0.0012032,0.00134513,0.00398401,-0.00709098
-0.00122318,0.00133111,0.00395368,-0.00705752
-0.0012436,0.00131744,0.00392285,-0.00702442
-0.0012653,0.00130409,0.0038915,-0.00699165
-0.00128862,0.00129021,0.00385958,-0.00695922
-0.00131327,0.00127517,0.00382707,-0.00692714
-0.00133891,0.00125865,0.00379392,-0.00689546
-0.00136521,0.00124041,0.00376012,-0.00686421
-0.00139186,0.00122029,0.00372566,-0.00683344
-0.00141853,0.00119812,0.00369053,-0.0068032
-0.00144482,0.00117367,0.00365473,-0.00677353
-0.00146986,0.0011468,0.00361829,-0.00674451
-0.00149272,0.00111829,0.00358124,-0.00671619
-0.0015135,0.00108924,0.00354365,-0.0066886
-0.00153279,0.00105991,0.00350556,-0.00666173
-0.00155063,0.00103024,0.00346701,-0.0066356
-0.00156693,0.0010004,0.00342803,-0.00661022
-0.00158173,0.000970675,0.00338867,-0.00658558
-0.00159515,0.00094134,0.00334895,-0.00656168
-0.00160746,0.000912597,0.00330891,-0.00653851
-0.001619,0.000884456,0.00326857,-0.00651606
-0.00162989,0.000856591,0.00322796,-0.00649429
-0.00163959,0.000828982,0.00318708,-0.00647323
-0.00164801,0.000802488,0.00314598,-0.00645284
-0.001656,0.000777624,0.00310468,-0.0064331
-0.00166427,0.000754072,0.00306318,-0.00641396
-0.0016731,0.000731457,0.00302146,-0.0063954
-0.00168263,0.000709488,0.00297952,-0.00637739
-0.00169298,0.000687907,0.00293733,-0.00635992
-0.00170427,0.000666461,0.00289487,-0.00634299
-0.00171663,0.000644834,0.00285212,-0.0063266
-0.00173019,0.000622434,0.00280904,-0.00631075
-0.00174436,0.000598443,0.00276561,-0.00629548
-0.00175809,0.000572964,0.00272182,-0.00628083
-0.0017711,0.00054677,0.00267771,-0.00626683
-0.00178372,0.000520038,0.00263327,-0.00625349
-0.00179593,0.000492648,0.00258852,-0.00624083
-0.00180758,0.000464583,0.00254347,-0.00622886
-0.0018185,0.000435954,0.00249814,-0.0062176
-0.00182859,0.000406959,0.00245255,-0.00620706
-0.00183793,0.000377842,0.00240671,-0.00619725
-0.00184679,0.000348707,0.00236065,-0.00618817
-0.00185537,0.000319113,0.00231437,-0.00617982
-0.00186299,0.000288765,0.00226788,-0.00617221
-0.00186907,0.000258389,0.00222122,-0.00616538
-0.00187403,0.000228716,0.00217443,-0.00615929
-0.00187839,0.000199859,0.00212752,-0.00615394
-0.00188248,0.000171756,0.00208051,-0.0061493
-0.00188652,0.000144321,0.0020334,-0.00614535
-0.00189071,0.000117472,0.00198618,-0.00614208
-0.00189526,9.11424e-05,0.00193886,-0.00613948
-0.00190051,6.52495e-05,0.00189142,-0.00613753
-0.00190701,3.92886e-05,0.00184384,-0.00613622
-0.00191459,1.21726e-05,0.00179607,-0.00613556
-0.00192227,-1.64687e-05,0.00174811,-0.00613561
-0.00192957,-4.61753e-05,0.00169996,-0.00613639
-0.00193654,-7.67933e-05,0.00165163,-0.00613792
-0.00194313,-0.000108416,0.00160313,-0.00614023
-0.00194912,-0.000141122,0.00155447,-0.00614334
-0.00195424,-0.000174894,0.00150567,-0.00614728
-0.00195819,-0.000209573,0.00145676,-0.00615208
-0.0019608,-0.000244817,0.00140776,-0.00615776
-0.00196229,-0.000280268,0.00135872,-0.00616432
-0.001963,-0.000316288,0.00130965,-0.00617177
-0.00196231,-0.000353346,0.00126057,-0.00618014
-0.00195939,-0.000390902,0.00121153,-0.00618944
-0.00195423,-0.000428122,0.0011626,-0.00619968
-0.00194709,-0.000464511,0.00111382,-0.00621085
-0.00193826,-0.000499745,0.00106525,-0.00622291
-0.00192803,-0.000533578,0.00101691,-0.00623584
-0.00191667,-0.000565797,0.000968845,-0.00624959
-0.0019045,-0.000596149,0.000921076,-0.00626413
-0.00189205,-0.000624278,0.00087362,-0.0062794
-0.00188042,-0.000650293,0.000826473,-0.00629534
-0.00187017,-0.000675242,0.000779599,-0.00631191
-0.00186086,-0.000699845,0.000732965,-0.0063291
-0.00185223,-0.000724043,0.000686556,-0.0063469
-0.00184439,-0.000747877,0.000640353,-0.0063653
-0.00183749,-0.000771586,0.000594336,-0.0063843
-0.00183152,-0.000795486,0.000548479,-0.00640388
-0.00182636,-0.000819892,0.00050276,-0.00642407
-0.00182174,-0.00084502,0.000457161,-0.00644488
-0.00181733,-0.00087081,0.000411673,-0.00646632
-0.00181331,-0.000896984,0.000366294,-0.00648842
-0.00181018,-0.000924061,0.000321007,-0.00651117
-0.00180747,-0.000952983,0.000275785,-0.00653462
-0.00180419,-0.000983844,0.000230634,-0.00655882
-0.00179978,-0.00101627,0.000185576,-0.00658381
-0.00179394,-0.0010499,0.000140645,-0.00660963
-0.00178646,-0.00108444,9.58791e-05,-0.00663631
-0.00177718,-0.00111958,5.13219e-05,-0.00666386
-0.00176593,-0.00115498,7.02026e-06,-0.00669229
-0.00175251,-0.00119019,-3.69745e-05,-0.0067216
-0.001737,-0.00122435,-8.06054e-05,-0.0067518
-0.00172035,-0.00125688,-0.000123824,-0.00678282
-0.00170338,-0.00128828,-0.000166623,-0.00681464
-0.00168595,-0.00131907,-0.000208994,-0.00684724
-0.0016679,-0.00134918,-0.00025092,-0.00688059
-0.00164933,-0.00137846,-0.000292388,-0.00691469
-0.00163044,-0.00140691,-0.000333387,-0.00694952
-0.00161141,-0.00143462,-0.00037391,-0.00698504
-0.00159232,-0.00146178,-0.000413957,-0.00702125
-0.00157309,-0.00148858,-0.000453526,-0.00705813
-0.0015534,-0.00151489,-0.000492611,-0.00709568
-0.00153354,-0.00154015,-0.000531196,-0.00713387
-0.00151441,-0.00156454,-0.000569289,-0.00717268
-0.00149617,-0.00158903,-0.000606917,-0.0072121
-0.00147831,-0.00161409,-0.000644097,-0.00725214
-0.00146044,-0.0016398,-0.000680833,-0.00729281
-0.00144225,-0.00166617,-0.000717119,-0.00733413
-0.00142351,-0.00169317,-0.000752945,-0.00737611
-0.00140397,-0.00172077,-0.000788294,-0.00741878
-0.00138335,-0.00174894,-0.000823144,-0.00746215
-0.00136109,-0.00177752,-0.000857462,-0.00750623
-0.00133675,-0.00180562,-0.000891198,-0.00755103
