VelocityX,VelocityY,PositionX,PositionY
1.52254,6.06355,0.974198,-0.275844
0.563278,6.24771,1.00049,-0.121021
-0.41952,6.27976,1.00236,0.0365413
-1.4014,6.15589,0.979517,0.192967
-2.35697,5.87634,0.932293,0.344336
-3.26069,5.44576,0.861668,0.486784
-4.08767,4.87333,0.769258,0.616624
-4.81461,4.17264,0.657285,0.730451
-5.42069,3.3615,0.528527,0.825256
-5.88844,2.46136,0.38625,0.898526
-6.20444,1.49665,0.234106,0.948324
-6.35994,0.493898,0.0760278,0.973358
-6.35113,-0.519263,-0.0838915,0.973019
-6.17924,-1.51512,-0.241529,0.947395
-5.85045,-2.46689,-0.392854,0.897263
-5.37541,-3.34966,-0.534051,0.824051
-4.76877,-4.14115,-0.661624,0.72978
-4.04845,-4.82233,-0.77249,0.616993
-3.23485,-5.37784,-0.864047,0.488663
-2.35013,-5.79618,-0.934232,0.348101
-1.41738,-6.06984,-0.981553,0.198854
-0.459983,-6.19511,-1.0051,0.0446092
0.499032,-6.17198,-1.00455,-0.110902
1.43748,-6.00375,-0.980149,-0.26399
2.33443,-5.69679,-0.932678,-0.411089
3.17054,-5.26017,-0.863428,-0.548829
3.92828,-4.70528,-0.774151,-0.674097
4.59213,-4.04556,-0.667014,-0.784093
5.14866,-3.29613,-0.544545,-0.876375
5.58669,-2.47356,-0.409581,-0.9489
5.89732,-1.59561,-0.26521,-1.00005
6.07404,-0.680946,-0.114715,-1.02868
6.11275,0.251035,0.0384916,-1.0341
6.01189,1.18047,0.190923,-1.01613
5.7725,2.08726,0.339086,-0.975077
5.39831,2.95135,0.479548,-0.911765
4.89582,3.75304,0.609002,-0.827509
4.27435,4.47331,0.724339,-0.724113
3.5461,5.09424,0.822719,-0.603844
2.72606,5.59947,0.901644,-0.469401
1.83198,5.97466,0.959022,-0.32387
0.884095,6.20803,0.993243,-0.170668
-0.0951545,6.29091,1.00323,-0.0134687
-1.0816,6.2182,0.988485,0.143878
-2.04994,5.98881,0.949147,0.297441
-2.97445,5.60603,0.885988,0.443318
-3.82985,5.07766,0.800424,0.577742
-4.59215,4.41603,0.694495,0.697201
-5.23964,3.63777,0.570817,0.798544
-5.75372,2.76336,0.432514,0.87909
-6.11969,1.81644,0.283131,0.936712
-6.32737,0.823057,0.126529,0.969912
-6.37145,-0.189404,-0.0332374,0.977865
-6.2517,-1.19318,-0.192044,0.960442
-5.97283,-2.16116,-0.345823,0.918206
-5.54417,-3.06786,-0.490685,0.852384
-4.97918,-3.89022,-0.623031,0.764813
-4.29478,-4.60825,-0.739644,0.657873
-3.51058,-5.20549,-0.83777,0.5344
-2.64815,-5.66929,-0.915173,0.397598
-1.73022,-5.99091,-0.970177,0.250936
-0.779979,-6.16546,-1.00168,0.0980526
0.17951,-6.19171,-1.00918,-0.0573371
1.12588,-6.07185,-0.992709,-0.211533
2.03786,-5.8112,-0.952882,-0.36093
2.89563,-5.41785,-0.890816,-0.502093
3.68108,-4.9023,-0.808101,-0.631822
4.37801,-4.27722,-0.706762,-0.747208
4.97225,-3.55707,-0.589201,-0.845683
5.45179,-2.75785,-0.458149,-0.925062
5.80687,-1.89687,-0.316611,-0.983576
6.03003,-0.992456,-0.167806,-1.01991
6.11626,-0.0637818,-0.0151093,-1.0332
6.063,0.869399,0.138007,-1.02309
5.87031,1.78698,0.288041,-0.989729
5.54091,2.66876,0.431523,-0.933745
5.0803,3.49477,0.565086,-0.856291
4.49684,4.24558,0.685538,-0.759007
3.80177,4.90271,0.789928,-0.644012
3.00924,5.44911,0.875627,-0.513871
2.13617,5.86959,0.94039,-0.371556
1.20214,6.15138,0.982435,-0.220392
0.229058,6.28467,1.0005,-0.0639875
-0.759267,6.26312,0.993888,0.0938415
-1.73768,6.08435,0.962534,0.249169
-2.68037,5.75026,0.907004,0.398059
-3.56172,5.26729,0.828516,0.536682
-4.35717,4.64647,0.728918,0.661424
-5.04417,3.9032,0.610657,0.769005
-5.60307,3.05692,0.47671,0.856584
-6.01793,2.13044,0.330504,0.921851
-6.27717,1.14919,0.175813,0.963106
-6.37402,0.140249,0.0166452,0.97931
-6.30674,-0.868653,-0.142888,0.970118
-6.07858,-1.85018,-0.298692,0.935878
-5.69751,-2.77835,-0.446816,0.877609
-5.17575,-3.62937,-0.583567,0.79696
-4.52916,-4.38234,-0.705604,0.696141
-3.77651,-5.01976,-0.810025,0.577843
-2.93869,-5.52783,-0.894429,0.445153
-2.03802,-5.89663,-0.95696,0.301452
-1.09746,-6.12003,-0.99633,0.150321
-0.140025,-6.19563,-1.01183,-0.00454994
0.811771,-6.12448,-1.00333,-0.15946
1.73638,-5.91081,-0.971244,-0.310774
2.61355,-5.56171,-0.916513,-0.455
3.42465,-5.08681,-0.840566,-0.588859
4.15283,-4.49796,-0.74528,-0.709341
4.78321,-3.80893,-0.632925,-0.813757
5.30298,-3.03511,-0.50612,-0.899787
5.70154,-2.19332,-0.367776,-0.965513
5.97054,-1.30151,-0.221043,-1.00945
6.10403,-0.378575,-0.0692486,-1.03059
6.09848,0.55589,0.0841587,-1.02838
5.95295,1.48182,0.235675,-1.00279
5.66917,2.37893,0.381806,-0.954291
5.25163,3.22702,0.519134,-0.883847
4.7077,4.00632,0.644388,-0.79294
4.04766,4.69786,0.754519,-0.683531
3.28474,5.28391,0.846771,-0.558047
2.43503,5.74848,0.918755,-0.419336
1.51739,6.07786,0.968522,-0.270623
0.553132,6.26115,0.994625,-0.115443
-0.434358,6.29081,0.996179,0.0424351
-1.42014,6.16311,0.972907,0.199098
-2.37841,5.87862,0.925172,0.350591
-3.28329,5.44239,0.853987,0.493029
-4.10972,4.86409,0.761007,0.62271
-4.83439,4.15786,0.648501,0.736233
-5.43664,3.34204,0.519288,0.830604
-5.89934,2.43853,0.376669,0.903335
-6.20953,1.47209,0.224321,0.95253
-6.35899,0.469394,0.066192,0.97694
-6.34447,-0.541959,-0.0936284,0.976
-6.16773,-1.53446,-0.251031,0.949842
-5.83533,-2.48169,-0.402015,0.899277
-5.35823,-3.3592,-0.542798,0.825757
-4.75117,-4.14521,-0.669926,0.731317
-4.03201,-4.82121,-0.780356,0.618497
-3.22096,-5.37229,-0.871527,0.490256
-2.33984,-5.78731,-0.941404,0.349882
-1.41133,-6.05897,-0.988518,0.200891
-0.458366,-6.18368,-1.01197,0.0469337
0.496453,-6.16134,-1.01144,-0.108293
1.43133,-5.9951,-0.987148,-0.261133
2.32565,-5.69106,-0.93987,-0.408048
3.16027,-5.25792,-0.870866,-0.545686
3.91775,-4.70671,-0.781857,-0.670944
4.58253,-4.05046,-0.674978,-0.781022
5.14107,-3.30397,-0.55273,-0.873467
5.58194,-2.48349,-0.417925,-0.94622
5.89594,-1.60656,-0.273633,-0.997642
6.07619,-0.691761,-0.123128,-1.02655
6.11823,0.241531,0.0301761,-1.03223
6.02013,1.17334,0.182783,-1.01447
5.78261,2.08336,0.331182,-0.973563
5.40916,2.95124,0.471914,-0.910303
4.90614,3.75689,0.601641,-0.826001
4.28282,4.48089,0.717221,-0.722459
3.5515,5.10493,0.815782,-0.601956
2.72741,5.61226,0.894796,-0.467212
1.82861,5.98825,0.952152,-0.321343
0.875773,6.22096,0.986226,-0.167799
-0.108201,6.30163,0.995941,-0.0102951
-1.09866,6.22528,0.980816,0.147282
-2.06987,5.9911,0.941008,0.300969
-2.99576,5.60274,0.877323,0.446837
-3.85085,5.0685,0.79122,0.581106
-4.61111,4.40125,0.684781,0.700262
-5.25498,3.61815,0.560664,0.801169
-5.76415,2.74013,0.422032,0.881169
-6.12437,1.7912,0.272457,0.938175
-6.32598,0.797553,0.115813,0.970729
-6.36424,-0.213406,-0.0438421,0.978053
-6.23942,-1.21409,-0.202398,0.960059
-5.95667,-2.17774,-0.355813,0.917348
-5.52563,-3.0793,-0.500232,0.851172
-4.95988,-3.89621,-0.632094,0.763383
-4.27631,-4.60898,-0.748226,0.656362
-3.49436,-5.20163,-0.84591,0.532934
-2.63529,-5.66188,-0.922944,0.39628
-1.72144,-5.98122,-0.977675,0.24984
-0.775576,-6.15487,-1.00902,0.0972192
0.179682,-6.18159,-1.01645,-0.0579035
1.12235,-6.06343,-1.00003,-0.21186
2.03148,-5.80543,-0.960336,-0.361075
2.88749,-5.41535,-0.898458,-0.502132
3.67237,-4.90337,-0.815962,-0.631842
4.36994,-4.28175,-0.714839,-0.7473
4.96591,-3.5646,-0.597465,-0.84593
5.44806,-2.76762,-0.466544,-0.92553
5.80636,-1.90787,-0.325062,-0.984311
6.03302,-1.00356,-0.176226,-1.02092
6.12263,-0.0738116,-0.0234108,-1.03449
6.07229,0.861545,0.129906,-1.02461
5.88173,1.78222,0.280204,-0.991412
5.55339,2.66773,0.423992,-0.935504
5.0926,3.49776,0.557873,-0.858025
4.50763,4.25247,0.678622,-0.760616
3.80981,4.91297,0.783255,-0.645402
3.01343,5.46182,0.869112,-0.514967
2.13576,5.8835,0.933927,-0.372311
1.19677,6.16502,0.9759,-0.220792
0.218824,6.29649,0.993765,-0.0640596
-0.77376,6.27164,0.986841,0.0940326
-1.75537,6.08829,0.955077,0.249522
-2.69983,5.74872,0.899073,0.398447
-3.58126,5.25986,0.820086,0.536958
-4.37504,4.63326,0.72001,0.66144
-5.05871,3.88489,0.601334,0.768621
-5.6129,3.03467,0.467074,0.855685
-6.02209,2.1058,0.320689,0.920355
-6.27522,1.12392,0.16597,0.960975
-6.36609,0.116152,0.00692785,0.976551
-6.29351,-0.889927,-0.152335,0.966782
-6.06117,-1.86729,-0.307747,0.932055
-5.67739,-2.79037,-0.455393,0.873418
-5.15455,-3.6359,-0.591617,0.792536
-4.50851,-4.38348,-0.713121,0.691623
-3.75789,-5.01611,-0.817043,0.573362
-2.9233,-5.52037,-0.901015,0.440818
-2.02666,-5.88659,-0.963208,0.297344
-1.0905,-6.10882,-1.00235,0.146488
-0.137414,-6.18465,-1.01773,-0.00809759
0.81051,-6.11499,-1.00922,-0.162744
1.73205,-5.90385,-0.977207,-0.313847
2.60723,-5.55799,-0.922616,-0.457937
3.41752,-5.0867,-0.846846,-0.591747
4.14611,-4.50141,-0.75174,-0.712271
4.77804,-3.81554,-0.63954,-0.816817
5.30032,-3.04417,-0.512838,-0.903048
5.70206,-2.20385,-0.374524,-0.969026
5.97459,-1.31238,-0.227735,-1.01324
6.11158,-0.38859,-0.075795,-1.03464
6.10915,0.547876,0.0778437,-1.03267
5.96601,1.47679,0.229663,-1.00725
5.68359,2.37762,0.376144,-0.958831
5.26618,3.22982,0.513842,-0.88837
4.72104,4.01321,0.639453,-0.79734
4.05849,4.70842,0.749894,-0.68771
3.29191,5.2973,0.842378,-0.561919
2.43768,5.76352,0.914489,-0.422845
1.51503,6.09311,0.964262,-0.273743
0.545748,6.27504,0.990241,-0.118189
-0.446283,6.30178,0.991549,0.0400086
-1.43564,6.16981,0.967927,0.1969
-2.39611,5.88003,0.919767,0.348499
-3.30153,5.43794,0.848121,0.490901
-4.1267,4.85377,0.75469,0.620396
-4.84838,4.14223,0.641786,0.73359
-5.44614,3.32218,0.512272,0.827508
-5.90326,2.41593,0.369479,0.899698
-6.20732,1.44851,0.217108,0.948305
-6.35065,0.446673,0.0591132,0.972124
-6.33059,-0.562083,-0.100424,0.970638
-6.1494,-1.55054,-0.257416,0.94402
-5.814,-2.49271,-0.407894,0.893111
-5.33556,-3.36463,-0.548116,0.819384
-4.72885,-4.1451,-0.674672,0.72488
-4.01161,-4.81609,-0.784559,0.61213
-3.20375,-5.36311,-0.875252,0.484075
-2.32671,-5.77536,-0.944746,0.343974
-1.40273,-6.04569,-0.991587,0.195307
-0.454293,-6.17052,-1.01488,0.0416894
0.496442,-6.14965,-1.0143,-0.113219
1.42804,-5.98599,-0.990061,-0.265793
2.32016,-5.68531,-0.9429,-0.412519
3.15381,-5.25593,-0.874053,-0.550059
3.9116,-4.7085,-0.785209,-0.675315
4.57789,-4.05565,-0.678473,-0.785483
5.13895,-3.31183,-0.556315,-0.878098
5.58308,-2.49304,-0.421525,-0.951075
5.90075,-1.61664,-0.27716,-1.00275
6.08468,-0.701117,-0.126488,-1.03191
6.13005,0.234098,0.0270737,-1.03781
